,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_01_success.txt,True,11.245312,../../src/logs/20250608_174954_gemini_cot/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_02_fail.txt,False,26.129929,
2,1,1,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_03_success.txt,True,21.674309,../../src/logs/20250608_174954_gemini_cot/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_04_success.txt,True,6.165424,../../src/logs/20250608_174954_gemini_cot/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_05_success.txt,True,14.206771,../../src/logs/20250608_174954_gemini_cot/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_06.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_06_fail.txt,False,7.052174,
6,1,1,7,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_07.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_07_success.txt,True,8.017879,../../src/logs/20250608_174954_gemini_cot/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_08.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_08_success.txt,True,16.035895,../../src/logs/20250608_174954_gemini_cot/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_09.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_09_success.txt,True,10.502955,../../src/logs/20250608_174954_gemini_cot/하나의차선에서바리케이드쳐져있는상황_01_01_09.mp4
9,1,1,10,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_10.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_01_10_success.txt,True,20.834561,../../src/logs/20250608_174954_gemini_cot/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_01_success.txt,True,17.098847,../../src/logs/20250608_174954_gemini_cot/눈으로인해시야확보가안되는상황에서낙석발생_01_02_01.mp4
11,1,2,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_02_fail.txt,False,50.623265,
12,1,2,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_03_success.txt,True,19.042861,../../src/logs/20250608_174954_gemini_cot/눈으로인해도로위장애물존재상황_01_02_03.mp4
13,1,2,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_04_fail.txt,False,20.711099,
14,1,2,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_05_success.txt,True,36.82493,../../src/logs/20250608_174954_gemini_cot/낙석이발생하여앞차량이급정거하는상황_01_02_05.mp4
15,1,2,6,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_06.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_06_fail.txt,False,23.507682,
16,1,2,7,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_07.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_07_success.txt,True,29.070171,../../src/logs/20250608_174954_gemini_cot/비가많이오는상황에서보행자가침입하는상황_01_02_07.mp4
17,1,2,8,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_08.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_08_success.txt,True,21.561858,../../src/logs/20250608_174954_gemini_cot/안개로인해시야확보가안되는상황에서보행자침입_01_02_08.mp4
18,1,2,9,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_09.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_09_success.txt,True,25.944595,../../src/logs/20250608_174954_gemini_cot/도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_01_02_09.mp4
19,1,2,10,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_10.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_02_10_success.txt,True,37.209671,../../src/logs/20250608_174954_gemini_cot/차가도로한쪽에멈춰있고그차앞으로보행자가침입하는상황_01_02_10.mp4
20,1,3,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_01_fail.txt,False,15.717088,
21,1,3,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_02_success.txt,True,25.329995,../../src/logs/20250608_174954_gemini_cot/강한햇빛으로시야식별힘들때앞차량앞으로보행자가돌발적으로나와앞차량이급정거하는상황_01_03_02.mp4
22,1,3,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_03_fail.txt,False,24.734264,
23,1,3,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_04_fail.txt,False,18.283958,
24,1,3,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_03_05_fail.txt,False,32.527158,
25,1,4,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_01_fail.txt,False,41.010331,
26,1,4,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_02_success.txt,True,27.250896,../../src/logs/20250608_174954_gemini_cot/비가강하게내리고블랙아이스로도로가미끄러우며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_04_02.mp4
27,1,4,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_03_success.txt,True,32.220719,../../src/logs/20250608_174954_gemini_cot/눈이내리고강풍이부는상황에서2초뒤출발한뒷차량이내차보다고속주행할때보행자가내앞으로침입하는상황_01_04_03.mp4
28,1,4,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_04_success.txt,True,21.549196,../../src/logs/20250608_174954_gemini_cot/비와눈이같이오는상황에서도로가블랙아이스들로매우미끄러울때중앙선넘어반대편차선에서차량이주행하는상황_01_04_04.mp4
29,1,4,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_01_04_05_success.txt,True,19.747414,../../src/logs/20250608_174954_gemini_cot/눈이내리고강한바람이불며블랙아이스가도로중간에있을때앞차량차선변경하는상황_01_04_05.mp4
30,2,1,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_01_fail.txt,False,22.83967,
31,2,1,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_02_success.txt,True,27.055118,../../src/logs/20250608_174954_gemini_cot/갑작스러운보행자침입하는상황_02_01_02.mp4
32,2,1,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_03_success.txt,True,11.796086,../../src/logs/20250608_174954_gemini_cot/강한햇빛으로인해시야확보불가상황_02_01_03.mp4
33,2,1,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_04_success.txt,True,3.991763,../../src/logs/20250608_174954_gemini_cot/짙은안개로인한시야확보불가상황_02_01_04.mp4
34,2,1,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_05_fail.txt,False,18.380196,
35,2,1,6,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_06.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_06_fail.txt,False,21.490357,
36,2,1,7,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_07.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_07_success.txt,True,6.251691,../../src/logs/20250608_174954_gemini_cot/도로중간에블랙아이스가존재하는상황_02_01_07.mp4
37,2,1,8,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_08.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_08_success.txt,True,4.618679,../../src/logs/20250608_174954_gemini_cot/중앙선넘어반대편차선에서차량이주행하는상황_02_01_08.mp4
38,2,1,9,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_09.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_09_success.txt,True,15.356551,../../src/logs/20250608_174954_gemini_cot/하나의차선에서바리케이드쳐져있는상황_02_01_09.mp4
39,2,1,10,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_10.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_01_10_fail.txt,False,15.225398,
40,2,2,1,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_01.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_01_success.txt,True,16.412864,../../src/logs/20250608_174954_gemini_cot/눈으로인해시야확보가안되는상황에서낙석발생_02_02_01.mp4
41,2,2,2,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_02.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_02_success.txt,True,25.523649,../../src/logs/20250608_174954_gemini_cot/갑작스럽게보행자가침입하여앞차량한대가급정거하는상황_02_02_02.mp4
42,2,2,3,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_03.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_03_success.txt,True,18.334296,../../src/logs/20250608_174954_gemini_cot/눈으로인해도로위장애물존재상황_02_02_03.mp4
43,2,2,4,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_04.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_04_fail.txt,False,15.809989,
44,2,2,5,gemini-2.5-flash-preview-05-20,cot,../../src/esmini/gen_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_05.xosc,../../src/logs/20250608_174954_gemini_cot/log_20250608_174954_gemini-2.5-flash-preview-05-20_cot_02_02_05_success.txt,True,8.475394,../../src/logs/20250608_174954_gemini_cot/낙석이발생하여앞차량이급정거하는상황_02_02_05.mp4
